dataset,bootstrap,n_system_draws,n_unique_systems_drawn,alpha,feature,shapley_mse_utility
singmos,41,31,20,10.0,wavlm,0.018706175569042905
singmos,41,31,20,10.0,whisper,-0.029823026534249765
singmos,42,31,17,10.0,auditory_erb,0.03687511932716281
singmos,42,31,17,10.0,beats,0.015372566225379724
singmos,42,31,17,10.0,ced,0.06916993339070786
singmos,42,31,17,10.0,contentvec12,-0.036084025596385176
singmos,42,31,17,10.0,egemaps,0.08192470467946704
singmos,42,31,17,10.0,rmvpe_cont,0.033072593095558656
singmos,42,31,17,10.0,rmvpe_quant,-0.031043135132747233
singmos,42,31,17,10.0,speaker,0.03579231556208577
singmos,42,31,17,10.0,wavlm,0.01014379900041215
singmos,42,31,17,10.0,whisper,-0.04561320746013833
singmos,43,31,17,10.0,auditory_erb,0.026719313769050183
singmos,43,31,17,10.0,beats,0.010753084289022587
singmos,43,31,17,10.0,ced,0.07140060370574744
singmos,43,31,17,10.0,contentvec12,-0.02682046746495935
singmos,43,31,17,10.0,egemaps,0.0736915529327329
singmos,43,31,17,10.0,rmvpe_cont,0.028846306987753985
singmos,43,31,17,10.0,rmvpe_quant,-0.013219979260633388
singmos,43,31,17,10.0,speaker,0.04969628874495481
singmos,43,31,17,10.0,wavlm,0.044424125930512585
singmos,43,31,17,10.0,whisper,-0.04198814990167457
singmos,44,31,22,10.0,auditory_erb,0.026323456325105233
singmos,44,31,22,10.0,beats,0.025627867528977347
singmos,44,31,22,10.0,ced,0.07246343345844725
singmos,44,31,22,10.0,contentvec12,-0.025377497893367733
singmos,44,31,22,10.0,egemaps,0.07156964410000578
singmos,44,31,22,10.0,rmvpe_cont,0.022939398842884363
singmos,44,31,22,10.0,rmvpe_quant,-0.003792451721380064
singmos,44,31,22,10.0,speaker,0.040300004861369074
singmos,44,31,22,10.0,wavlm,0.03554706265192887
singmos,44,31,22,10.0,whisper,-0.02656544447636546
singmos,45,31,21,10.0,auditory_erb,0.02063005039769731
singmos,45,31,21,10.0,beats,0.02497662229101127
singmos,45,31,21,10.0,ced,0.060516711885539295
singmos,45,31,21,10.0,contentvec12,-0.020274461154649318
singmos,45,31,21,10.0,egemaps,0.07273113972194432
singmos,45,31,21,10.0,rmvpe_cont,0.020334642113947102
singmos,45,31,21,10.0,rmvpe_quant,-0.01843436468918368
singmos,45,31,21,10.0,speaker,0.046139128084621436
singmos,45,31,21,10.0,wavlm,0.05446771170025903
singmos,45,31,21,10.0,whisper,-0.03517523728691769
singmos,46,31,19,10.0,auditory_erb,0.03437814343804643
singmos,46,31,19,10.0,beats,0.019419836226738152
singmos,46,31,19,10.0,ced,0.06527217466488948
singmos,46,31,19,10.0,contentvec12,-0.03517507646099377
singmos,46,31,19,10.0,egemaps,0.09618043089038793
singmos,46,31,19,10.0,rmvpe_cont,0.03271796358193482
singmos,46,31,19,10.0,rmvpe_quant,-0.05300614515214976
singmos,46,31,19,10.0,speaker,0.056867059800268405
singmos,46,31,19,10.0,wavlm,0.056347046548203696
singmos,46,31,19,10.0,whisper,-0.05923897679605187
singmos,47,31,18,10.0,auditory_erb,0.03274450478214323
singmos,47,31,18,10.0,beats,0.02860068030361297
singmos,47,31,18,10.0,ced,0.06306393098401325
singmos,47,31,18,10.0,contentvec12,-0.04073218685111599
singmos,47,31,18,10.0,egemaps,0.08149021358849787
singmos,47,31,18,10.0,rmvpe_cont,0.02535827026414727
singmos,47,31,18,10.0,rmvpe_quant,-0.02015423291465503
singmos,47,31,18,10.0,speaker,0.03382961065702081
singmos,47,31,18,10.0,wavlm,0.012916383835574214
singmos,47,31,18,10.0,whisper,-0.02266297464830052
singmos,48,31,18,10.0,auditory_erb,0.049377537423601056
singmos,48,31,18,10.0,beats,0.015425988373964269
singmos,48,31,18,10.0,ced,0.06919982481022033
singmos,48,31,18,10.0,contentvec12,-0.023645149644332866
singmos,48,31,18,10.0,egemaps,0.10458749344648931
singmos,48,31,18,10.0,rmvpe_cont,0.0384884642403852
singmos,48,31,18,10.0,rmvpe_quant,-0.08381336455516138
singmos,48,31,18,10.0,speaker,0.05945087207136639
singmos,48,31,18,10.0,wavlm,0.028495665020567156
singmos,48,31,18,10.0,whisper,-0.0491484365665844
singmos,49,31,19,10.0,auditory_erb,0.021627485571190937
singmos,49,31,19,10.0,beats,0.02207061403340701
singmos,49,31,19,10.0,ced,0.07161117339484022
singmos,49,31,19,10.0,contentvec12,-0.02388114628929046
singmos,49,31,19,10.0,egemaps,0.07263073344476464
singmos,49,31,19,10.0,rmvpe_cont,0.02368184374687983
singmos,49,31,19,10.0,rmvpe_quant,-0.0025238456498781134
singmos,49,31,19,10.0,speaker,0.04319782127899742
singmos,49,31,19,10.0,wavlm,0.027872769387454917
singmos,49,31,19,10.0,whisper,-0.046139699559878546
tmhintqi,0,98,64,10.0,auditory_erb,0.0215528643348819
tmhintqi,0,98,64,10.0,beats,0.0968026373438563
tmhintqi,0,98,64,10.0,ced,0.1057249116962125
tmhintqi,0,98,64,10.0,contentvec12,0.0775165010626242
tmhintqi,0,98,64,10.0,egemaps,0.0712334833801504
tmhintqi,0,98,64,10.0,rmvpe_cont,0.0025107002193161
tmhintqi,0,98,64,10.0,rmvpe_quant,-0.0046608286871558
tmhintqi,0,98,64,10.0,speaker,0.0733009738244577
tmhintqi,0,98,64,10.0,wavlm,0.1018419083084974
tmhintqi,0,98,64,10.0,whisper,0.0976606951265189
tmhintqi,1,98,65,10.0,auditory_erb,0.017512479837108
tmhintqi,1,98,65,10.0,beats,0.1076791476287382
tmhintqi,1,98,65,10.0,ced,0.1077258060971946
tmhintqi,1,98,65,10.0,contentvec12,0.0826209417813465
tmhintqi,1,98,65,10.0,egemaps,0.0642362511675666
tmhintqi,1,98,65,10.0,rmvpe_cont,0.0027479213955579
tmhintqi,1,98,65,10.0,rmvpe_quant,0.0001666042917801
tmhintqi,1,98,65,10.0,speaker,0.0722581333636153
tmhintqi,1,98,65,10.0,wavlm,0.1137068417931795
tmhintqi,1,98,65,10.0,whisper,0.0918741685058076
tmhintqi,2,98,62,10.0,auditory_erb,0.0244456379212529
tmhintqi,2,98,62,10.0,beats,0.0999284175055254
tmhintqi,2,98,62,10.0,ced,0.1022619328139132
tmhintqi,2,98,62,10.0,contentvec12,0.0770805016113766
tmhintqi,2,98,62,10.0,egemaps,0.070868532416496
tmhintqi,2,98,62,10.0,rmvpe_cont,0.0032887700216126
tmhintqi,2,98,62,10.0,rmvpe_quant,0.001992271694105
tmhintqi,2,98,62,10.0,speaker,0.0739668225692724
tmhintqi,2,98,62,10.0,wavlm,0.1103062545685253
tmhintqi,2,98,62,10.0,whisper,0.0896816996588649
tmhintqi,3,98,62,10.0,auditory_erb,0.0205907497781974
tmhintqi,3,98,62,10.0,beats,0.0984799790676193
tmhintqi,3,98,62,10.0,ced,0.1023329420520952
tmhintqi,3,98,62,10.0,contentvec12,0.072733400940056
tmhintqi,3,98,62,10.0,egemaps,0.0729596453956048
tmhintqi,3,98,62,10.0,rmvpe_cont,0.0022545365355438
tmhintqi,3,98,62,10.0,rmvpe_quant,-0.0028395554050696
tmhintqi,3,98,62,10.0,speaker,0.0707624073150289
tmhintqi,3,98,62,10.0,wavlm,0.0958774073799563
tmhintqi,3,98,62,10.0,whisper,0.0937368669891231
tmhintqi,4,98,67,10.0,auditory_erb,0.0204537060440719
tmhintqi,4,98,67,10.0,beats,0.1062632594051046
tmhintqi,4,98,67,10.0,ced,0.1162656712499306
tmhintqi,4,98,67,10.0,contentvec12,0.0784210891922915
tmhintqi,4,98,67,10.0,egemaps,0.0650002881298426
tmhintqi,4,98,67,10.0,rmvpe_cont,-0.0013597517232139
tmhintqi,4,98,67,10.0,rmvpe_quant,7.79659190702528e-05
tmhintqi,4,98,67,10.0,speaker,0.0718838166865285
tmhintqi,4,98,67,10.0,wavlm,0.113770352291514
tmhintqi,4,98,67,10.0,whisper,0.0969570821340364
tmhintqi,5,98,61,10.0,auditory_erb,0.0243681007763235
tmhintqi,5,98,61,10.0,beats,0.0981653525058394
tmhintqi,5,98,61,10.0,ced,0.099067919281403
tmhintqi,5,98,61,10.0,contentvec12,0.0792114052373972
tmhintqi,5,98,61,10.0,egemaps,0.0760180845106314
tmhintqi,5,98,61,10.0,rmvpe_cont,0.0033455730471818
tmhintqi,5,98,61,10.0,rmvpe_quant,-0.0095872647620956
tmhintqi,5,98,61,10.0,speaker,0.0783888477270838
tmhintqi,5,98,61,10.0,wavlm,0.105088879320038
tmhintqi,5,98,61,10.0,whisper,0.0950730373578656
tmhintqi,6,98,62,10.0,auditory_erb,0.0261840150495747
tmhintqi,6,98,62,10.0,beats,0.0972035066768741
tmhintqi,6,98,62,10.0,ced,0.1061851020400226
tmhintqi,6,98,62,10.0,contentvec12,0.0758606760789658
tmhintqi,6,98,62,10.0,egemaps,0.072399394201918
tmhintqi,6,98,62,10.0,rmvpe_cont,0.003909678681391
tmhintqi,6,98,62,10.0,rmvpe_quant,-0.0220322789515695
tmhintqi,6,98,62,10.0,speaker,0.0834422646718154
tmhintqi,6,98,62,10.0,wavlm,0.1168129157681908
tmhintqi,6,98,62,10.0,whisper,0.093435349172167
tmhintqi,7,98,68,10.0,auditory_erb,0.0163919868925866
tmhintqi,7,98,68,10.0,beats,0.0960182650739716
tmhintqi,7,98,68,10.0,ced,0.1008346068457572
tmhintqi,7,98,68,10.0,contentvec12,0.0810167724512537
tmhintqi,7,98,68,10.0,egemaps,0.0719424865165889
tmhintqi,7,98,68,10.0,rmvpe_cont,0.0029350903964971
tmhintqi,7,98,68,10.0,rmvpe_quant,-0.0055558196112317
tmhintqi,7,98,68,10.0,speaker,0.0728765205425639
tmhintqi,7,98,68,10.0,wavlm,0.1076935762001846
tmhintqi,7,98,68,10.0,whisper,0.0939835038906912
tmhintqi,8,98,61,10.0,auditory_erb,0.0235785191703311
tmhintqi,8,98,61,10.0,beats,0.0944069235108284
tmhintqi,8,98,61,10.0,ced,0.1062509085826502
tmhintqi,8,98,61,10.0,contentvec12,0.0706932710421197
tmhintqi,8,98,61,10.0,egemaps,0.0745375510310145
tmhintqi,8,98,61,10.0,rmvpe_cont,0.0042744289697063
tmhintqi,8,98,61,10.0,rmvpe_quant,-0.012989513786399
tmhintqi,8,98,61,10.0,speaker,0.0797622707771395
tmhintqi,8,98,61,10.0,wavlm,0.1018105730447791
tmhintqi,8,98,61,10.0,whisper,0.0846626825929091
tmhintqi,9,98,57,10.0,auditory_erb,0.0151833000890544
tmhintqi,9,98,57,10.0,beats,0.1065813341875956
tmhintqi,9,98,57,10.0,ced,0.1070043989425512
tmhintqi,9,98,57,10.0,contentvec12,0.0804922531448789
tmhintqi,9,98,57,10.0,egemaps,0.0786920152600153
tmhintqi,9,98,57,10.0,rmvpe_cont,0.0006171708428411
tmhintqi,9,98,57,10.0,rmvpe_quant,-0.0144272220010197
tmhintqi,9,98,57,10.0,speaker,0.0749420621316542
tmhintqi,9,98,57,10.0,wavlm,0.0985397920074202
tmhintqi,9,98,57,10.0,whisper,0.0916118557337215
tmhintqi,10,98,64,10.0,auditory_erb,0.0217685702636776
tmhintqi,10,98,64,10.0,beats,0.111484470787991
tmhintqi,10,98,64,10.0,ced,0.1107970233895386
tmhintqi,10,98,64,10.0,contentvec12,0.0779983978861217
tmhintqi,10,98,64,10.0,egemaps,0.0751844389517939
tmhintqi,10,98,64,10.0,rmvpe_cont,0.0023188038723953
tmhintqi,10,98,64,10.0,rmvpe_quant,-0.0056098007116455
tmhintqi,10,98,64,10.0,speaker,0.0794626073025942
tmhintqi,10,98,64,10.0,wavlm,0.1121796832389425
tmhintqi,10,98,64,10.0,whisper,0.096504851718746
tmhintqi,11,98,62,10.0,auditory_erb,0.0204107434342471
tmhintqi,11,98,62,10.0,beats,0.0921390492485799
tmhintqi,11,98,62,10.0,ced,0.116456551965782
tmhintqi,11,98,62,10.0,contentvec12,0.0784169836013687
tmhintqi,11,98,62,10.0,egemaps,0.0583033819996191
tmhintqi,11,98,62,10.0,rmvpe_cont,-0.0009860010167603
tmhintqi,11,98,62,10.0,rmvpe_quant,-0.0007403102100739
tmhintqi,11,98,62,10.0,speaker,0.0587566935318637
tmhintqi,11,98,62,10.0,wavlm,0.1034619968569178
tmhintqi,11,98,62,10.0,whisper,0.0747112986993378
tmhintqi,12,98,63,10.0,auditory_erb,0.0251698459677242
tmhintqi,12,98,63,10.0,beats,0.0949809630405105
tmhintqi,12,98,63,10.0,ced,0.103637192804705
tmhintqi,12,98,63,10.0,contentvec12,0.0752294996276256
tmhintqi,12,98,63,10.0,egemaps,0.0687854288423368
tmhintqi,12,98,63,10.0,rmvpe_cont,0.0015764381888061
tmhintqi,12,98,63,10.0,rmvpe_quant,-0.0090619788979078
tmhintqi,12,98,63,10.0,speaker,0.0679978788002338
tmhintqi,12,98,63,10.0,wavlm,0.1167698747841577
tmhintqi,12,98,63,10.0,whisper,0.1039678278557163
tmhintqi,13,98,57,10.0,auditory_erb,0.0171453668987309
tmhintqi,13,98,57,10.0,beats,0.0969241750645428
tmhintqi,13,98,57,10.0,ced,0.0936484409128544
tmhintqi,13,98,57,10.0,contentvec12,0.0761454642934083
tmhintqi,13,98,57,10.0,egemaps,0.0731878223634399
tmhintqi,13,98,57,10.0,rmvpe_cont,0.0016982339906816
tmhintqi,13,98,57,10.0,rmvpe_quant,-0.0080625701309442
tmhintqi,13,98,57,10.0,speaker,0.0769342461363496
tmhintqi,13,98,57,10.0,wavlm,0.1000985619919574
tmhintqi,13,98,57,10.0,whisper,0.0944433433585112
tmhintqi,14,98,58,10.0,auditory_erb,0.017090582665231
tmhintqi,14,98,58,10.0,beats,0.0997293249268214
tmhintqi,14,98,58,10.0,ced,0.1002871704273701
tmhintqi,14,98,58,10.0,contentvec12,0.0694319400224832
tmhintqi,14,98,58,10.0,egemaps,0.0741418169477639
tmhintqi,14,98,58,10.0,rmvpe_cont,0.004080526698979
tmhintqi,14,98,58,10.0,rmvpe_quant,-0.0115019605501032
tmhintqi,14,98,58,10.0,speaker,0.072244035395872
tmhintqi,14,98,58,10.0,wavlm,0.094996404593783
tmhintqi,14,98,58,10.0,whisper,0.0943393953358697
tmhintqi,15,98,61,10.0,auditory_erb,0.0185871390877351
tmhintqi,15,98,61,10.0,beats,0.1032305309676495
tmhintqi,15,98,61,10.0,ced,0.1167222456407199
tmhintqi,15,98,61,10.0,contentvec12,0.0684230678927027
tmhintqi,15,98,61,10.0,egemaps,0.0722316781695381
tmhintqi,15,98,61,10.0,rmvpe_cont,-0.0010112962938116
tmhintqi,15,98,61,10.0,rmvpe_quant,0.0006181187089962
tmhintqi,15,98,61,10.0,speaker,0.0695213364816325
tmhintqi,15,98,61,10.0,wavlm,0.1067172025625109
tmhintqi,15,98,61,10.0,whisper,0.077481652687522
tmhintqi,16,98,61,10.0,auditory_erb,0.0221065362619671
tmhintqi,16,98,61,10.0,beats,0.1060714585616465
tmhintqi,16,98,61,10.0,ced,0.1084057960158925
tmhintqi,16,98,61,10.0,contentvec12,0.0758040806118308
tmhintqi,16,98,61,10.0,egemaps,0.0708348904527428
tmhintqi,16,98,61,10.0,rmvpe_cont,0.0036117873741091
tmhintqi,16,98,61,10.0,rmvpe_quant,-0.0181461507133858
tmhintqi,16,98,61,10.0,speaker,0.0816961096879417
tmhintqi,16,98,61,10.0,wavlm,0.117300897094388
tmhintqi,16,98,61,10.0,whisper,0.0912587255522093
tmhintqi,17,98,63,10.0,auditory_erb,0.0152607141135703
tmhintqi,17,98,63,10.0,beats,0.1078272933414049
tmhintqi,17,98,63,10.0,ced,0.1070111654723423
tmhintqi,17,98,63,10.0,contentvec12,0.0753783985104648
tmhintqi,17,98,63,10.0,egemaps,0.0720173636409333
tmhintqi,17,98,63,10.0,rmvpe_cont,0.0020014916158915
tmhintqi,17,98,63,10.0,rmvpe_quant,-0.0003228014105132
tmhintqi,17,98,63,10.0,speaker,0.0818996999393392
tmhintqi,17,98,63,10.0,wavlm,0.1178351812726793
tmhintqi,17,98,63,10.0,whisper,0.0986698990500419
tmhintqi,18,98,67,10.0,auditory_erb,0.0246418085546628
tmhintqi,18,98,67,10.0,beats,0.0967444818328225
tmhintqi,18,98,67,10.0,ced,0.1044648031151585
tmhintqi,18,98,67,10.0,contentvec12,0.0719553741693719
tmhintqi,18,98,67,10.0,egemaps,0.0692089448043789
tmhintqi,18,98,67,10.0,rmvpe_cont,0.0020671877555514
tmhintqi,18,98,67,10.0,rmvpe_quant,2.744833830329171e-05
tmhintqi,18,98,67,10.0,speaker,0.076293174708352
tmhintqi,18,98,67,10.0,wavlm,0.1097997576562781
tmhintqi,18,98,67,10.0,whisper,0.0916571763735551
tmhintqi,19,98,63,10.0,auditory_erb,0.0193327253061416
tmhintqi,19,98,63,10.0,beats,0.1020185773659435
tmhintqi,19,98,63,10.0,ced,0.109915631302341
tmhintqi,19,98,63,10.0,contentvec12,0.0939502882261147
tmhintqi,19,98,63,10.0,egemaps,0.0673999472078875
tmhintqi,19,98,63,10.0,rmvpe_cont,0.0014775873454497
tmhintqi,19,98,63,10.0,rmvpe_quant,-0.0014324862370052
tmhintqi,19,98,63,10.0,speaker,0.0660110732752903
tmhintqi,19,98,63,10.0,wavlm,0.1113316026041131
tmhintqi,19,98,63,10.0,whisper,0.0903442512828493
tmhintqi,20,98,69,10.0,auditory_erb,0.0177952376523055
tmhintqi,20,98,69,10.0,beats,0.1027578212156602
tmhintqi,20,98,69,10.0,ced,0.1167898594990426
tmhintqi,20,98,69,10.0,contentvec12,0.0730056402037592
tmhintqi,20,98,69,10.0,egemaps,0.0597952276066058
tmhintqi,20,98,69,10.0,rmvpe_cont,-0.0003968891176521
tmhintqi,20,98,69,10.0,rmvpe_quant,-0.0002746405217482
tmhintqi,20,98,69,10.0,speaker,0.0732856492915595
tmhintqi,20,98,69,10.0,wavlm,0.1093592202556128
tmhintqi,20,98,69,10.0,whisper,0.0887938814256182
tmhintqi,21,98,64,10.0,auditory_erb,0.0161701406766151
tmhintqi,21,98,64,10.0,beats,0.1032147868730351
tmhintqi,21,98,64,10.0,ced,0.0993688450615292
tmhintqi,21,98,64,10.0,contentvec12,0.0760572667530782
tmhintqi,21,98,64,10.0,egemaps,0.0734969094468723
tmhintqi,21,98,64,10.0,rmvpe_cont,0.0022712350784111
tmhintqi,21,98,64,10.0,rmvpe_quant,-0.0161669249352248
tmhintqi,21,98,64,10.0,speaker,0.0757091478479194
tmhintqi,21,98,64,10.0,wavlm,0.1086852794188811
tmhintqi,21,98,64,10.0,whisper,0.0948832380835305
tmhintqi,22,98,60,10.0,auditory_erb,0.0196970687320938
tmhintqi,22,98,60,10.0,beats,0.0999002670477299
tmhintqi,22,98,60,10.0,ced,0.108613774409599
tmhintqi,22,98,60,10.0,contentvec12,0.0818737662240244
tmhintqi,22,98,60,10.0,egemaps,0.0704143880438329
tmhintqi,22,98,60,10.0,rmvpe_cont,0.0022535166040552
tmhintqi,22,98,60,10.0,rmvpe_quant,0.0003236595366119
tmhintqi,22,98,60,10.0,speaker,0.0774579863900618
tmhintqi,22,98,60,10.0,wavlm,0.1076689715559909
tmhintqi,22,98,60,10.0,whisper,0.0800746163278259
tmhintqi,23,98,60,10.0,auditory_erb,0.023744286800047
tmhintqi,23,98,60,10.0,beats,0.1000775042528486
tmhintqi,23,98,60,10.0,ced,0.0991780574345536
tmhintqi,23,98,60,10.0,contentvec12,0.074773997711446
tmhintqi,23,98,60,10.0,egemaps,0.0735117064252534
tmhintqi,23,98,60,10.0,rmvpe_cont,0.0034684850789415
tmhintqi,23,98,60,10.0,rmvpe_quant,-0.008891404066126
tmhintqi,23,98,60,10.0,speaker,0.0711732083469802
tmhintqi,23,98,60,10.0,wavlm,0.1084652818405745
tmhintqi,23,98,60,10.0,whisper,0.0891822462757309
tmhintqi,24,98,63,10.0,auditory_erb,0.0172662127348009
tmhintqi,24,98,63,10.0,beats,0.0976426879629288
tmhintqi,24,98,63,10.0,ced,0.0947216713606764
tmhintqi,24,98,63,10.0,contentvec12,0.0740176424377082
tmhintqi,24,98,63,10.0,egemaps,0.073763703090035
tmhintqi,24,98,63,10.0,rmvpe_cont,0.0042187045176241
tmhintqi,24,98,63,10.0,rmvpe_quant,-0.0039820594074516
tmhintqi,24,98,63,10.0,speaker,0.0714030341856741
tmhintqi,24,98,63,10.0,wavlm,0.1103551471777079
tmhintqi,24,98,63,10.0,whisper,0.0885396762495234
tmhintqi,25,98,66,10.0,auditory_erb,0.0222634062051425
tmhintqi,25,98,66,10.0,beats,0.0994650570939973
tmhintqi,25,98,66,10.0,ced,0.1016132574396208
tmhintqi,25,98,66,10.0,contentvec12,0.0780071444356566
tmhintqi,25,98,66,10.0,egemaps,0.0737814599854713
tmhintqi,25,98,66,10.0,rmvpe_cont,0.0050373620095924
tmhintqi,25,98,66,10.0,rmvpe_quant,-0.0030078893633054
tmhintqi,25,98,66,10.0,speaker,0.076854263047047
tmhintqi,25,98,66,10.0,wavlm,0.0975559230963224
tmhintqi,25,98,66,10.0,whisper,0.0875979162349379
tmhintqi,26,98,60,10.0,auditory_erb,0.0163154106638319
tmhintqi,26,98,60,10.0,beats,0.1025594105620432
tmhintqi,26,98,60,10.0,ced,0.0943218021783705
tmhintqi,26,98,60,10.0,contentvec12,0.0735749680137463
tmhintqi,26,98,60,10.0,egemaps,0.0733806043566512
tmhintqi,26,98,60,10.0,rmvpe_cont,0.0036030776117794
tmhintqi,26,98,60,10.0,rmvpe_quant,-0.010765058634012
tmhintqi,26,98,60,10.0,speaker,0.0717258182236108
tmhintqi,26,98,60,10.0,wavlm,0.1037787473091115
tmhintqi,26,98,60,10.0,whisper,0.0825806866232331
tmhintqi,27,98,63,10.0,auditory_erb,0.015944280011699
tmhintqi,27,98,63,10.0,beats,0.106851442436881
tmhintqi,27,98,63,10.0,ced,0.1191076591980632
tmhintqi,27,98,63,10.0,contentvec12,0.0757992152031329
tmhintqi,27,98,63,10.0,egemaps,0.0629147590916643
tmhintqi,27,98,63,10.0,rmvpe_cont,0.0002533407710897
tmhintqi,27,98,63,10.0,rmvpe_quant,-0.0030908405259109
tmhintqi,27,98,63,10.0,speaker,0.0650339076383707
tmhintqi,27,98,63,10.0,wavlm,0.1088976371394244
tmhintqi,27,98,63,10.0,whisper,0.0793741054769769
tmhintqi,28,98,62,10.0,auditory_erb,0.0275907201085546
tmhintqi,28,98,62,10.0,beats,0.0664181619078593
tmhintqi,28,98,62,10.0,ced,0.1318244252257443
tmhintqi,28,98,62,10.0,contentvec12,0.0783166715256718
tmhintqi,28,98,62,10.0,egemaps,0.0655673044275858
tmhintqi,28,98,62,10.0,rmvpe_cont,-0.0009080143029999
tmhintqi,28,98,62,10.0,rmvpe_quant,-0.0056708597846656
tmhintqi,28,98,62,10.0,speaker,0.0753541546706248
tmhintqi,28,98,62,10.0,wavlm,0.1022042688219399
tmhintqi,28,98,62,10.0,whisper,0.1019480258503069
tmhintqi,29,98,64,10.0,auditory_erb,0.0182783538193512
tmhintqi,29,98,64,10.0,beats,0.1059214707390358
tmhintqi,29,98,64,10.0,ced,0.1087234592694637
tmhintqi,29,98,64,10.0,contentvec12,0.0812613144965805
tmhintqi,29,98,64,10.0,egemaps,0.0628596631445623
tmhintqi,29,98,64,10.0,rmvpe_cont,0.0030658229041025
tmhintqi,29,98,64,10.0,rmvpe_quant,-0.0040754989043164
tmhintqi,29,98,64,10.0,speaker,0.0802187778756888
tmhintqi,29,98,64,10.0,wavlm,0.0965135969375857
tmhintqi,29,98,64,10.0,whisper,0.0947004337604543
tmhintqi,30,98,63,10.0,auditory_erb,0.02281289879667956
tmhintqi,30,98,63,10.0,beats,0.09585170335972384
tmhintqi,30,98,63,10.0,ced,0.10740010369614299
tmhintqi,30,98,63,10.0,contentvec12,0.07731371520193052
tmhintqi,30,98,63,10.0,egemaps,0.07366958983064059
tmhintqi,30,98,63,10.0,rmvpe_cont,0.005056945447782569
tmhintqi,30,98,63,10.0,rmvpe_quant,-0.007827462258701734
tmhintqi,30,98,63,10.0,speaker,0.07336945506145615
tmhintqi,30,98,63,10.0,wavlm,0.10734136817937365
tmhintqi,30,98,63,10.0,whisper,0.09587955492049785
tmhintqi,31,98,65,10.0,auditory_erb,0.021997748460350082
tmhintqi,31,98,65,10.0,beats,0.09331438085323891
tmhintqi,31,98,65,10.0,ced,0.09946190604947432
tmhintqi,31,98,65,10.0,contentvec12,0.07556544549900399
tmhintqi,31,98,65,10.0,egemaps,0.07444138893552137
tmhintqi,31,98,65,10.0,rmvpe_cont,0.0045197817413975125
tmhintqi,31,98,65,10.0,rmvpe_quant,-0.014503351842619779
tmhintqi,31,98,65,10.0,speaker,0.07597976017936574
tmhintqi,31,98,65,10.0,wavlm,0.10268657735311848
tmhintqi,31,98,65,10.0,whisper,0.08583104809322145
tmhintqi,32,98,66,10.0,auditory_erb,0.01901385846585345
tmhintqi,32,98,66,10.0,beats,0.09906886777860871
tmhintqi,32,98,66,10.0,ced,0.09881880541651639
tmhintqi,32,98,66,10.0,contentvec12,0.07511133518484385
tmhintqi,32,98,66,10.0,egemaps,0.07301588763012552
tmhintqi,32,98,66,10.0,rmvpe_cont,0.0012464421178597248
tmhintqi,32,98,66,10.0,rmvpe_quant,-0.005124763190552883
tmhintqi,32,98,66,10.0,speaker,0.07566359417939675
tmhintqi,32,98,66,10.0,wavlm,0.11184450551046858
tmhintqi,32,98,66,10.0,whisper,0.09424902754399551
tmhintqi,33,98,56,10.0,auditory_erb,0.020040477341735526
tmhintqi,33,98,56,10.0,beats,0.09995407117300907
tmhintqi,33,98,56,10.0,ced,0.10510888445530188
tmhintqi,33,98,56,10.0,contentvec12,0.06997733450534552
tmhintqi,33,98,56,10.0,egemaps,0.07763040385409954
tmhintqi,33,98,56,10.0,rmvpe_cont,0.0022221718392607544
tmhintqi,33,98,56,10.0,rmvpe_quant,-0.0033983710319787663
tmhintqi,33,98,56,10.0,speaker,0.07668455392652093
tmhintqi,33,98,56,10.0,wavlm,0.09967218303431226
tmhintqi,33,98,56,10.0,whisper,0.08571940357270422
tmhintqi,34,98,62,10.0,auditory_erb,0.02601213090759555
tmhintqi,34,98,62,10.0,beats,0.09357423401861133
tmhintqi,34,98,62,10.0,ced,0.10215658617445207
tmhintqi,34,98,62,10.0,contentvec12,0.06966572915815926
tmhintqi,34,98,62,10.0,egemaps,0.06682414194516884
tmhintqi,34,98,62,10.0,rmvpe_cont,0.0017192994610578508
tmhintqi,34,98,62,10.0,rmvpe_quant,-0.0024127079392568807
tmhintqi,34,98,62,10.0,speaker,0.07798578618791578
tmhintqi,34,98,62,10.0,wavlm,0.10521446887313185
tmhintqi,34,98,62,10.0,whisper,0.0893281215606927
tmhintqi,35,98,63,10.0,auditory_erb,0.017769829598107433
tmhintqi,35,98,63,10.0,beats,0.07567849902507325
tmhintqi,35,98,63,10.0,ced,0.1287145757681049
tmhintqi,35,98,63,10.0,contentvec12,0.08000147672657075
tmhintqi,35,98,63,10.0,egemaps,0.071132920092126
tmhintqi,35,98,63,10.0,rmvpe_cont,0.0003482136072071642
tmhintqi,35,98,63,10.0,rmvpe_quant,0.0015590659850247194
tmhintqi,35,98,63,10.0,speaker,0.06355713781575448
tmhintqi,35,98,63,10.0,wavlm,0.10442639365266745
tmhintqi,35,98,63,10.0,whisper,0.09684711221440408
tmhintqi,36,98,62,10.0,auditory_erb,0.023939396492499404
tmhintqi,36,98,62,10.0,beats,0.0940577170531479
tmhintqi,36,98,62,10.0,ced,0.10423920085435938
tmhintqi,36,98,62,10.0,contentvec12,0.07059243009619728
tmhintqi,36,98,62,10.0,egemaps,0.07222703662116481
tmhintqi,36,98,62,10.0,rmvpe_cont,0.0017360598648183756
tmhintqi,36,98,62,10.0,rmvpe_quant,-0.001469773890045557
