dataset,outer_fold,method,k,mask,features,inner_equal_system_mse,inner_utterance_mse,outer_utterance_mse,n_outer_systems,n_outer_items,weights_json
bvcc,4,inner_search,5,301,whisper+wavlm+beats+speaker+ced,0.2620760658161074,0.2660413894975793,0.2608658084564014,35,995,"{""whisper"": 0.21351652561101173, ""wavlm"": 0.2496965624107742, ""beats"": 0.15436275678686653, ""speaker"": 0.11985435757730564, ""ced"": 0.262569797614042}"
bvcc,4,inner_search,6,303,whisper+contentvec12+wavlm+beats+speaker+ced,0.2611995671216249,0.2652028002438912,0.2595480381689115,35,995,"{""whisper"": 0.1994728340784828, ""contentvec12"": 0.06938010738590893, ""wavlm"": 0.21507635414670068, ""beats"": 0.14871598959018661, ""speaker"": 0.108468160384328, ""ced"": 0.25888655441439307}"
bvcc,4,inner_search,7,431,whisper+contentvec12+wavlm+beats+speaker+rmvpe_quant+ced,0.2611995671236054,0.2652027992046462,0.2595479736856877,35,995,"{""whisper"": 0.1994735058161646, ""contentvec12"": 0.06938204586970159, ""wavlm"": 0.21507391743681767, ""beats"": 0.1487157736435556, ""speaker"": 0.1084661978665909, ""rmvpe_quant"": 0.0, ""ced"": 0.2588885593671698}"
bvcc,4,inner_search,8,831,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+ced+egemaps,0.2611995672682751,0.2652028352233207,0.2595480763112017,35,995,"{""whisper"": 0.1994718279996992, ""contentvec12"": 0.06937247567454366, ""wavlm"": 0.21507435642304787, ""beats"": 0.14870044647409056, ""auditory_erb"": 2.0026969072194862e-17, ""speaker"": 0.10849428771855998, ""ced"": 0.25888660571005884, ""egemaps"": 0.0}"
bvcc,4,inner_search,9,895,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.2611995672412354,0.2652028341005677,0.2595480847941535,35,995,"{""whisper"": 0.19947148401557432, ""contentvec12"": 0.06937363705032548, ""wavlm"": 0.21507443263684378, ""beats"": 0.14870177534470233, ""auditory_erb"": 0.0, ""speaker"": 0.10849172871889809, ""rmvpe_cont"": 0.0, ""ced"": 0.25888694223365594, ""egemaps"": 0.0}"
bvcc,4,inner_search,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.2611995672413285,0.2652028345152322,0.2595480884091731,35,995,"{""whisper"": 0.19947137301178852, ""contentvec12"": 0.06937367906086192, ""wavlm"": 0.21507445846923373, ""beats"": 0.14870178278538276, ""auditory_erb"": 0.0, ""speaker"": 0.10849175680570078, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 1.1007193149569631e-18, ""ced"": 0.2588869498670322, ""egemaps"": 0.0}"
singmos,0,gate,1,512,egemaps,0.4999488238816341,0.5006491744831706,0.4393723222741539,7,442,"{""egemaps"": 1.0}"
singmos,0,gate,2,516,wavlm+egemaps,0.4502322268442167,0.4499408677387816,0.3919542741744307,7,442,"{""wavlm"": 0.390355646956539, ""egemaps"": 0.609644353043461}"
singmos,0,gate,3,772,wavlm+ced+egemaps,0.4365829282372244,0.4363128530906405,0.357207169471921,7,442,"{""wavlm"": 0.3069411242381024, ""ced"": 0.25508087159835313, ""egemaps"": 0.43797800416354454}"
singmos,0,gate,4,804,wavlm+speaker+ced+egemaps,0.4340163055695766,0.43380860927658,0.358308529140487,7,442,"{""wavlm"": 0.28836342539970516, ""speaker"": 0.11150705991977877, ""ced"": 0.21847999635198795, ""egemaps"": 0.38164951832852817}"
singmos,0,gate,5,805,whisper+wavlm+speaker+ced+egemaps,0.4310605574198431,0.4308177779726859,0.3472684647206579,7,442,"{""whisper"": 0.07282311267110009, ""wavlm"": 0.26269824629604654, ""speaker"": 0.10611456260566954, ""ced"": 0.19915853624127366, ""egemaps"": 0.3592055421859103}"
singmos,0,gate,6,807,whisper+contentvec12+wavlm+speaker+ced+egemaps,0.4289367058277141,0.4287255682806179,0.3463082725020842,7,442,"{""whisper"": 0.06449130297814491, ""contentvec12"": 0.0664636658714065, ""wavlm"": 0.24313720613592865, ""speaker"": 0.09680049559436901, ""ced"": 0.19124277124658778, ""egemaps"": 0.33786455817356315}"
singmos,0,gate,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.4282727873419816,0.428096122278386,0.3408994328309875,7,442,"{""whisper"": 0.06203948309327624, ""contentvec12"": 0.06367883809082044, ""wavlm"": 0.2373556658054234, ""beats"": 0.04941025315806052, ""speaker"": 0.08902486702090381, ""ced"": 0.17175846243204806, ""egemaps"": 0.32673243039946753}"
singmos,0,gate,8,943,whisper+contentvec12+wavlm+beats+speaker+rmvpe_quant+ced+egemaps,0.4281660620327845,0.4279953956411052,0.3414953641663943,7,442,"{""whisper"": 0.0633176534564194, ""contentvec12"": 0.06191515272917079, ""wavlm"": 0.23588714893867746, ""beats"": 0.04851631689258339, ""speaker"": 0.0840475050659226, ""rmvpe_quant"": 0.018341068963853215, ""ced"": 0.1679388681191032, ""egemaps"": 0.32003628583427}"
singmos,0,gate,9,1007,whisper+contentvec12+wavlm+beats+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.4281660596770368,0.4279955047151265,0.3414984621981214,7,442,"{""whisper"": 0.06331621299640525, ""contentvec12"": 0.06192390652013154, ""wavlm"": 0.23583224100732347, ""beats"": 0.0485011310368462, ""speaker"": 0.0841367217271765, ""rmvpe_cont"": 2.0947124785598847e-18, ""rmvpe_quant"": 0.018298540157647696, ""ced"": 0.16793024425213376, ""egemaps"": 0.3200610023023357}"
singmos,0,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.4281660596760977,0.4279955056151902,0.3414983818542378,7,442,"{""whisper"": 0.06331644135236096, ""contentvec12"": 0.061923504969720815, ""wavlm"": 0.23583184244656194, ""beats"": 0.048501633964968885, ""auditory_erb"": 0.0, ""speaker"": 0.08413633540471342, ""rmvpe_cont"": 1.1911400820763599e-19, ""rmvpe_quant"": 0.018298707575725433, ""ced"": 0.167930151563461, ""egemaps"": 0.3200613827224876}"
singmos,0,shapley,1,512,egemaps,0.4999488238816341,0.5006491744831706,0.4393723222741539,7,442,"{""egemaps"": 1.0}"
singmos,0,shapley,2,516,wavlm+egemaps,0.4502322268442167,0.4499408677387816,0.3919542741744307,7,442,"{""wavlm"": 0.390355646956539, ""egemaps"": 0.609644353043461}"
singmos,0,shapley,3,772,wavlm+ced+egemaps,0.4365829282372244,0.4363128530906405,0.357207169471921,7,442,"{""wavlm"": 0.3069411242381024, ""ced"": 0.25508087159835313, ""egemaps"": 0.43797800416354454}"
singmos,0,shapley,4,804,wavlm+speaker+ced+egemaps,0.4340163055695766,0.43380860927658,0.358308529140487,7,442,"{""wavlm"": 0.28836342539970516, ""speaker"": 0.11150705991977877, ""ced"": 0.21847999635198795, ""egemaps"": 0.38164951832852817}"
singmos,0,shapley,5,868,wavlm+speaker+rmvpe_cont+ced+egemaps,0.4340163055698505,0.4338086100023938,0.3583086336080461,7,442,"{""wavlm"": 0.2883635326824205, ""speaker"": 0.1115076583117594, ""rmvpe_cont"": 5.807469644612297e-19, ""ced"": 0.2184788328699648, ""egemaps"": 0.38164997613585533}"
singmos,0,shapley,6,876,wavlm+beats+speaker+rmvpe_cont+ced+egemaps,0.4328988783097133,0.4327472156025073,0.3504017579065038,7,442,"{""wavlm"": 0.2785704305461835, ""beats"": 0.06370967019228926, ""speaker"": 0.10071521071893524, ""rmvpe_cont"": 0.0, ""ced"": 0.19197266804918253, ""egemaps"": 0.36503202049340955}"
singmos,0,shapley,7,892,wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.4328988783086478,0.4327472108223,0.3504018306895792,7,442,"{""wavlm"": 0.2785735203781174, ""beats"": 0.06371013667096616, ""auditory_erb"": 6.70400107972177e-19, ""speaker"": 0.10071543973675849, ""rmvpe_cont"": 9.479092773163672e-19, ""ced"": 0.1919706585429317, ""egemaps"": 0.3650302446712263}"
singmos,0,shapley,8,1020,wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.4327686284875012,0.4326246941795403,0.3511514343667634,7,442,"{""wavlm"": 0.27676147567935566, ""beats"": 0.06266084903297192, ""auditory_erb"": 4.980130213381659e-18, ""speaker"": 0.09519619073506701, ""rmvpe_cont"": 1.178646346104359e-18, ""rmvpe_quant"": 0.02001644276454712, ""ced"": 0.1878809395823426, ""egemaps"": 0.3574841022057157}"
singmos,0,shapley,9,1022,contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.430331676259454,0.430190889612619,0.3491693096745101,7,442,"{""contentvec12"": 0.07120756875347303, ""wavlm"": 0.25472653887075436, ""beats"": 0.05511135063220982, ""auditory_erb"": 2.0858186326137146e-19, ""speaker"": 0.08845034401711618, ""rmvpe_cont"": 4.958319114989861e-19, ""rmvpe_quant"": 0.01081249132426989, ""ced"": 0.18225649678304548, ""egemaps"": 0.33743520961913126}"
singmos,0,shapley,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.4281660596760977,0.4279955056151902,0.3414983818542378,7,442,"{""whisper"": 0.06331644135236096, ""contentvec12"": 0.061923504969720815, ""wavlm"": 0.23583184244656194, ""beats"": 0.048501633964968885, ""auditory_erb"": 0.0, ""speaker"": 0.08413633540471342, ""rmvpe_cont"": 1.1911400820763599e-19, ""rmvpe_quant"": 0.018298707575725433, ""ced"": 0.167930151563461, ""egemaps"": 0.3200613827224876}"
singmos,0,singleton,1,512,egemaps,0.4999488238816341,0.5006491744831706,0.4393723222741539,7,442,"{""egemaps"": 1.0}"
singmos,0,singleton,2,768,ced+egemaps,0.4629384498663886,0.4631796134727637,0.3701861590029121,7,442,"{""ced"": 0.38893314851428235, ""egemaps"": 0.6110668514857176}"
singmos,0,singleton,3,772,wavlm+ced+egemaps,0.4365829282372244,0.4363128530906405,0.357207169471921,7,442,"{""wavlm"": 0.3069411242381024, ""ced"": 0.25508087159835313, ""egemaps"": 0.43797800416354454}"
singmos,0,singleton,4,804,wavlm+speaker+ced+egemaps,0.4340163055695766,0.43380860927658,0.358308529140487,7,442,"{""wavlm"": 0.28836342539970516, ""speaker"": 0.11150705991977877, ""ced"": 0.21847999635198795, ""egemaps"": 0.38164951832852817}"
singmos,0,singleton,5,868,wavlm+speaker+rmvpe_cont+ced+egemaps,0.4340163055698505,0.4338086100023938,0.3583086336080461,7,442,"{""wavlm"": 0.2883635326824205, ""speaker"": 0.1115076583117594, ""rmvpe_cont"": 5.807469644612297e-19, ""ced"": 0.2184788328699648, ""egemaps"": 0.38164997613585533}"
singmos,0,singleton,6,884,wavlm+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.4340163055709737,0.4338086118881548,0.3583086834282457,7,442,"{""wavlm"": 0.2883628978621001, ""auditory_erb"": 6.083390627180385e-18, ""speaker"": 0.11150634911044296, ""rmvpe_cont"": 0.0, ""ced"": 0.2184783188887469, ""egemaps"": 0.38165243413871003}"
singmos,0,singleton,7,892,wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.4328988783086478,0.4327472108223,0.3504018306895792,7,442,"{""wavlm"": 0.2785735203781174, ""beats"": 0.06371013667096616, ""auditory_erb"": 6.70400107972177e-19, ""speaker"": 0.10071543973675849, ""rmvpe_cont"": 9.479092773163672e-19, ""ced"": 0.1919706585429317, ""egemaps"": 0.3650302446712263}"
singmos,0,singleton,8,1020,wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.4327686284875012,0.4326246941795403,0.3511514343667634,7,442,"{""wavlm"": 0.27676147567935566, ""beats"": 0.06266084903297192, ""auditory_erb"": 4.980130213381659e-18, ""speaker"": 0.09519619073506701, ""rmvpe_cont"": 1.178646346104359e-18, ""rmvpe_quant"": 0.02001644276454712, ""ced"": 0.1878809395823426, ""egemaps"": 0.3574841022057157}"
singmos,0,singleton,9,1022,contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.430331676259454,0.430190889612619,0.3491693096745101,7,442,"{""contentvec12"": 0.07120756875347303, ""wavlm"": 0.25472653887075436, ""beats"": 0.05511135063220982, ""auditory_erb"": 2.0858186326137146e-19, ""speaker"": 0.08845034401711618, ""rmvpe_cont"": 4.958319114989861e-19, ""rmvpe_quant"": 0.01081249132426989, ""ced"": 0.18225649678304548, ""egemaps"": 0.33743520961913126}"
singmos,0,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.4281660596760977,0.4279955056151902,0.3414983818542378,7,442,"{""whisper"": 0.06331644135236096, ""contentvec12"": 0.061923504969720815, ""wavlm"": 0.23583184244656194, ""beats"": 0.048501633964968885, ""auditory_erb"": 0.0, ""speaker"": 0.08413633540471342, ""rmvpe_cont"": 1.1911400820763599e-19, ""rmvpe_quant"": 0.018298707575725433, ""ced"": 0.167930151563461, ""egemaps"": 0.3200613827224876}"
singmos,0,inner_search,1,512,egemaps,0.4999488238816341,0.5006491744831706,0.4393723222741539,7,442,"{""egemaps"": 1.0}"
singmos,0,inner_search,2,516,wavlm+egemaps,0.4502322268442167,0.4499408677387816,0.3919542741744307,7,442,"{""wavlm"": 0.390355646956539, ""egemaps"": 0.609644353043461}"
singmos,0,inner_search,3,772,wavlm+ced+egemaps,0.4365829282372244,0.4363128530906405,0.357207169471921,7,442,"{""wavlm"": 0.3069411242381024, ""ced"": 0.25508087159835313, ""egemaps"": 0.43797800416354454}"
singmos,0,inner_search,4,774,contentvec12+wavlm+ced+egemaps,0.4332665194490186,0.4330308613604249,0.3540517285805484,7,442,"{""contentvec12"": 0.08192214563512608, ""wavlm"": 0.27717172020672015, ""ced"": 0.23858135186881085, ""egemaps"": 0.402324782289343}"
singmos,0,inner_search,5,775,whisper+contentvec12+wavlm+ced+egemaps,0.4308509278975907,0.4305973907009325,0.3441946984651032,7,442,"{""whisper"": 0.06639663266053179, ""contentvec12"": 0.07222556941076237, ""wavlm"": 0.2564862317828423, ""ced"": 0.22129914556142685, ""egemaps"": 0.38359242058443666}"
singmos,0,inner_search,6,807,whisper+contentvec12+wavlm+speaker+ced+egemaps,0.4289367058277141,0.4287255682806179,0.3463082725020842,7,442,"{""whisper"": 0.06449130297814491, ""contentvec12"": 0.0664636658714065, ""wavlm"": 0.24313720613592865, ""speaker"": 0.09680049559436901, ""ced"": 0.19124277124658778, ""egemaps"": 0.33786455817356315}"
singmos,0,inner_search,7,815,whisper+contentvec12+wavlm+beats+speaker+ced+egemaps,0.4282727873419816,0.428096122278386,0.3408994328309875,7,442,"{""whisper"": 0.06203948309327624, ""contentvec12"": 0.06367883809082044, ""wavlm"": 0.2373556658054234, ""beats"": 0.04941025315806052, ""speaker"": 0.08902486702090381, ""ced"": 0.17175846243204806, ""egemaps"": 0.32673243039946753}"
singmos,0,inner_search,8,943,whisper+contentvec12+wavlm+beats+speaker+rmvpe_quant+ced+egemaps,0.4281660620327845,0.4279953956411052,0.3414953641663943,7,442,"{""whisper"": 0.0633176534564194, ""contentvec12"": 0.06191515272917079, ""wavlm"": 0.23588714893867746, ""beats"": 0.04851631689258339, ""speaker"": 0.0840475050659226, ""rmvpe_quant"": 0.018341068963853215, ""ced"": 0.1679388681191032, ""egemaps"": 0.32003628583427}"
singmos,0,inner_search,9,959,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_quant+ced+egemaps,0.4281660596746651,0.4279955054922696,0.3414983225084734,7,442,"{""whisper"": 0.06331654204175394, ""contentvec12"": 0.06192327610824975, ""wavlm"": 0.2358320333019143, ""beats"": 0.04850207855883338, ""auditory_erb"": 0.0, ""speaker"": 0.0841353141906464, ""rmvpe_quant"": 0.018299056579454093, ""ced"": 0.1679299858022856, ""egemaps"": 0.3200617134168625}"
singmos,0,inner_search,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.4281660596760977,0.4279955056151902,0.3414983818542378,7,442,"{""whisper"": 0.06331644135236096, ""contentvec12"": 0.061923504969720815, ""wavlm"": 0.23583184244656194, ""beats"": 0.048501633964968885, ""auditory_erb"": 0.0, ""speaker"": 0.08413633540471342, ""rmvpe_cont"": 1.1911400820763599e-19, ""rmvpe_quant"": 0.018298707575725433, ""ced"": 0.167930151563461, ""egemaps"": 0.3200613827224876}"
singmos,1,gate,1,256,ced,0.4523990592870101,0.4532044549221176,0.5433520077224209,6,390,"{""ced"": 1.0}"
singmos,1,gate,2,264,beats+ced,0.412293318545457,0.4123623910199983,0.4729800992678492,6,390,"{""beats"": 0.32721502246332207, ""ced"": 0.6727849775366779}"
singmos,1,gate,3,776,beats+ced+egemaps,0.3908303025682491,0.391168707665056,0.4179080497835222,6,390,"{""beats"": 0.2303139613026869, ""ced"": 0.4661673526442487, ""egemaps"": 0.3035186860530645}"
singmos,1,gate,4,780,wavlm+beats+ced+egemaps,0.3800488479198833,0.3811128141512028,0.391144606222902,6,390,"{""wavlm"": 0.19414516155559436, ""beats"": 0.18999816393923805, ""ced"": 0.3934282857073747, ""egemaps"": 0.22242838879779303}"
singmos,1,gate,5,781,whisper+wavlm+beats+ced+egemaps,0.3780343410500951,0.379155317933117,0.3838552180072058,6,390,"{""whisper"": 0.06652119203167327, ""wavlm"": 0.17318559854834178, ""beats"": 0.1767965895080105, ""ced"": 0.37769466552090825, ""egemaps"": 0.20580195439106622}"
singmos,1,gate,6,909,whisper+wavlm+beats+rmvpe_quant+ced+egemaps,0.376747919723749,0.3780885118482573,0.3910210812585388,6,390,"{""whisper"": 0.0628019651693375, ""wavlm"": 0.16569886938165784, ""beats"": 0.1695263099356629, ""rmvpe_quant"": 0.0629757845935009, ""ced"": 0.36493489127880135, ""egemaps"": 0.17406217964103954}"
singmos,1,gate,7,911,whisper+contentvec12+wavlm+beats+rmvpe_quant+ced+egemaps,0.3763804272774542,0.3776913393639666,0.387932928600291,6,390,"{""whisper"": 0.06048577220041901, ""contentvec12"": 0.027445706525490554, ""wavlm"": 0.15637502307316553, ""beats"": 0.16774619041520333, ""rmvpe_quant"": 0.059841795406337786, ""ced"": 0.36162442016673013, ""egemaps"": 0.16648109221265367}"
singmos,1,gate,8,927,whisper+contentvec12+wavlm+beats+auditory_erb+rmvpe_quant+ced+egemaps,0.3763804272809651,0.3776913461311167,0.3879324296395502,6,390,"{""whisper"": 0.060486023962445186, ""contentvec12"": 0.027444988351703888, ""wavlm"": 0.1563778774588185, ""beats"": 0.16774468899399275, ""auditory_erb"": 2.0557489629861865e-18, ""rmvpe_quant"": 0.059840601664150006, ""ced"": 0.36162306907634184, ""egemaps"": 0.1664827504925477}"
singmos,1,gate,9,959,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_quant+ced+egemaps,0.3763804272944944,0.3776913507304147,0.3879327909294516,6,390,"{""whisper"": 0.06048497094862821, ""contentvec12"": 0.027444330281656323, ""wavlm"": 0.15638062953242018, ""beats"": 0.167741794080819, ""auditory_erb"": 1.3897560733176924e-18, ""speaker"": 6.809350802536524e-19, ""rmvpe_quant"": 0.059838945337405046, ""ced"": 0.36162846861753095, ""egemaps"": 0.1664808612015402}"
singmos,1,gate,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3763804272828238,0.3776913387243287,0.3879323271082788,6,390,"{""whisper"": 0.06048608478060511, ""contentvec12"": 0.02744689947296102, ""wavlm"": 0.15637719513612164, ""beats"": 0.16774460082340625, ""auditory_erb"": 2.8425896314262285e-19, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.059838969019957534, ""ced"": 0.36162546931895617, ""egemaps"": 0.16648078144799225}"
singmos,1,shapley,1,256,ced,0.4523990592870101,0.4532044549221176,0.5433520077224209,6,390,"{""ced"": 1.0}"
singmos,1,shapley,2,768,ced+egemaps,0.4079019396551085,0.4085018024838637,0.4408759777576559,6,390,"{""ced"": 0.5949083555965063, ""egemaps"": 0.4050916444034937}"
singmos,1,shapley,3,776,beats+ced+egemaps,0.3908303025682491,0.391168707665056,0.4179080497835222,6,390,"{""beats"": 0.2303139613026869, ""ced"": 0.4661673526442487, ""egemaps"": 0.3035186860530645}"
singmos,1,shapley,4,780,wavlm+beats+ced+egemaps,0.3800488479198833,0.3811128141512028,0.391144606222902,6,390,"{""wavlm"": 0.19414516155559436, ""beats"": 0.18999816393923805, ""ced"": 0.3934282857073747, ""egemaps"": 0.22242838879779303}"
singmos,1,shapley,5,796,wavlm+beats+auditory_erb+ced+egemaps,0.3800488479198832,0.3811128141481301,0.3911446058297114,6,390,"{""wavlm"": 0.1941451622393868, ""beats"": 0.1899981677749886, ""auditory_erb"": 2.0261028098322864e-18, ""ced"": 0.3934282819909465, ""egemaps"": 0.22242838799467815}"
singmos,1,shapley,6,828,wavlm+beats+auditory_erb+speaker+ced+egemaps,0.3799963928295388,0.3810666903897802,0.3910051883042116,6,390,"{""wavlm"": 0.19169011225551136, ""beats"": 0.18808592026686421, ""auditory_erb"": 0.0, ""speaker"": 0.01627134983761305, ""ced"": 0.3898462911131355, ""egemaps"": 0.21410632652687597}"
singmos,1,shapley,7,956,wavlm+beats+auditory_erb+speaker+rmvpe_quant+ced+egemaps,0.378534735451036,0.3798268705489127,0.3989082439168404,6,390,"{""wavlm"": 0.18477167166582198, ""beats"": 0.181332507755451, ""auditory_erb"": 1.0947900843261832e-18, ""speaker"": 6.776263578034403e-19, ""rmvpe_quant"": 0.06815517368047022, ""ced"": 0.3786670429466449, ""egemaps"": 0.18707360395161196}"
singmos,1,shapley,8,1020,wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3785347354697583,0.3798268950318505,0.3989072662388126,6,390,"{""wavlm"": 0.18477757135799477, ""beats"": 0.18133336042661083, ""auditory_erb"": 2.7081760906088118e-18, ""speaker"": 3.037460148853921e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.06815719584332651, ""ced"": 0.37865882202739937, ""egemaps"": 0.18707305034466867}"
singmos,1,shapley,9,1021,whisper+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3767479197362969,0.3780885078060578,0.3910206764717243,6,390,"{""whisper"": 0.06280272038129778, ""wavlm"": 0.16569992877004514, ""beats"": 0.16952243445581444, ""auditory_erb"": 0.0, ""speaker"": 2.8358663074073975e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.06297207536851035, ""ced"": 0.36493817884038515, ""egemaps"": 0.17406466218394714}"
singmos,1,shapley,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3763804272828238,0.3776913387243287,0.3879323271082788,6,390,"{""whisper"": 0.06048608478060511, ""contentvec12"": 0.02744689947296102, ""wavlm"": 0.15637719513612164, ""beats"": 0.16774460082340625, ""auditory_erb"": 2.8425896314262285e-19, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.059838969019957534, ""ced"": 0.36162546931895617, ""egemaps"": 0.16648078144799225}"
singmos,1,singleton,1,256,ced,0.4523990592870101,0.4532044549221176,0.5433520077224209,6,390,"{""ced"": 1.0}"
singmos,1,singleton,2,768,ced+egemaps,0.4079019396551085,0.4085018024838637,0.4408759777576559,6,390,"{""ced"": 0.5949083555965063, ""egemaps"": 0.4050916444034937}"
singmos,1,singleton,3,772,wavlm+ced+egemaps,0.3911292958215608,0.392628590401394,0.4038455815011138,6,390,"{""wavlm"": 0.23648336354768262, ""ced"": 0.4788564952630596, ""egemaps"": 0.2846601411892578}"
singmos,1,singleton,4,788,wavlm+auditory_erb+ced+egemaps,0.3910729047967395,0.3925993633145682,0.4053822114546966,6,390,"{""wavlm"": 0.23428662461431968, ""auditory_erb"": 0.020209859242297488, ""ced"": 0.4758936661509375, ""egemaps"": 0.26960984999244536}"
singmos,1,singleton,5,796,wavlm+beats+auditory_erb+ced+egemaps,0.3800488479198832,0.3811128141481301,0.3911446058297114,6,390,"{""wavlm"": 0.1941451622393868, ""beats"": 0.1899981677749886, ""auditory_erb"": 2.0261028098322864e-18, ""ced"": 0.3934282819909465, ""egemaps"": 0.22242838799467815}"
singmos,1,singleton,6,828,wavlm+beats+auditory_erb+speaker+ced+egemaps,0.3799963928295388,0.3810666903897802,0.3910051883042116,6,390,"{""wavlm"": 0.19169011225551136, ""beats"": 0.18808592026686421, ""auditory_erb"": 0.0, ""speaker"": 0.01627134983761305, ""ced"": 0.3898462911131355, ""egemaps"": 0.21410632652687597}"
singmos,1,singleton,7,892,wavlm+beats+auditory_erb+speaker+rmvpe_cont+ced+egemaps,0.379996392838944,0.3810667120597047,0.3910047746506511,6,390,"{""wavlm"": 0.19169492275994576, ""beats"": 0.18808242733570052, ""auditory_erb"": 1.780039738654912e-18, ""speaker"": 0.01627562139402286, ""rmvpe_cont"": 6.009698760769261e-19, ""ced"": 0.3898446757679151, ""egemaps"": 0.21410235274241582}"
singmos,1,singleton,8,1020,wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3785347354697583,0.3798268950318505,0.3989072662388126,6,390,"{""wavlm"": 0.18477757135799477, ""beats"": 0.18133336042661083, ""auditory_erb"": 2.7081760906088118e-18, ""speaker"": 3.037460148853921e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.06815719584332651, ""ced"": 0.37865882202739937, ""egemaps"": 0.18707305034466867}"
singmos,1,singleton,9,1021,whisper+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3767479197362969,0.3780885078060578,0.3910206764717243,6,390,"{""whisper"": 0.06280272038129778, ""wavlm"": 0.16569992877004514, ""beats"": 0.16952243445581444, ""auditory_erb"": 0.0, ""speaker"": 2.8358663074073975e-18, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.06297207536851035, ""ced"": 0.36493817884038515, ""egemaps"": 0.17406466218394714}"
singmos,1,singleton,10,1023,whisper+contentvec12+wavlm+beats+auditory_erb+speaker+rmvpe_cont+rmvpe_quant+ced+egemaps,0.3763804272828238,0.3776913387243287,0.3879323271082788,6,390,"{""whisper"": 0.06048608478060511, ""contentvec12"": 0.02744689947296102, ""wavlm"": 0.15637719513612164, ""beats"": 0.16774460082340625, ""auditory_erb"": 2.8425896314262285e-19, ""speaker"": 0.0, ""rmvpe_cont"": 0.0, ""rmvpe_quant"": 0.059838969019957534, ""ced"": 0.36162546931895617, ""egemaps"": 0.16648078144799225}"
singmos,1,inner_search,1,256,ced,0.4523990592870101,0.4532044549221176,0.5433520077224209,6,390,"{""ced"": 1.0}"
singmos,1,inner_search,2,768,ced+egemaps,0.4079019396551085,0.4085018024838637,0.4408759777576559,6,390,"{""ced"": 0.5949083555965063, ""egemaps"": 0.4050916444034937}"
singmos,1,inner_search,3,268,wavlm+beats+ced,0.3901413278832492,0.3911828042462914,0.413927312554608,6,390,"{""wavlm"": 0.2604012485503843, ""beats"": 0.23841671607976536, ""ced"": 0.5011820353698504}"
singmos,1,inner_search,4,780,wavlm+beats+ced+egemaps,0.3800488479198833,0.3811128141512028,0.391144606222902,6,390,"{""wavlm"": 0.19414516155559436, ""beats"": 0.18999816393923805, ""ced"": 0.3934282857073747, ""egemaps"": 0.22242838879779303}"
