dataset,method,k,system_id,system_mse,mos,prediction,n_items
brspeech,inner_search,3,taco2hifigan,2.0154222118144993,2.6721418738857774,3.3886847482418263,484
brspeech,inner_search,3,taco2waveglow,0.6776264609121458,3.8919715445216108,3.932711939090891,164
brspeech,inner_search,3,taco_gst2waveglow,0.3047484274181266,4.152658334145179,4.381639477370315,26
brspeech,inner_search,3,vits,1.126471735399343,3.3860175949373064,3.7754371150438204,628
brspeech,inner_search,4,ground_truth,1.1593163285605719,4.288614523907502,3.6360564819748014,384
brspeech,inner_search,4,taco2griffinlim,2.79220925115043,2.20345051959157,3.566343130940716,256
brspeech,inner_search,4,taco2hifigan,2.1715018873024463,2.6721418738857774,3.4466550456430256,484
brspeech,inner_search,4,taco2waveglow,0.6617288723370297,3.8919715445216108,3.9243355794128396,164
brspeech,inner_search,4,taco_gst2waveglow,0.2769040994869017,4.152658334145179,4.3487965310292,26
brspeech,inner_search,4,vits,1.0989735335173165,3.3860175949373064,3.748760174428263,628
brspeech,inner_search,5,ground_truth,1.1593179763235681,4.288614523907502,3.6360555113953876,384
brspeech,inner_search,5,taco2griffinlim,2.52509298472206,2.20345051959157,3.4980925249787598,256
brspeech,inner_search,5,taco2hifigan,2.0798351466702307,2.6721418738857774,3.4239046211926696,484
brspeech,inner_search,5,taco2waveglow,0.6615430923365159,3.8919715445216108,3.9176355794079907,164
brspeech,inner_search,5,taco_gst2waveglow,0.24140092285743914,4.152658334145179,4.2995046161649455,26
brspeech,inner_search,5,vits,1.0989736844242832,3.3860175949373064,3.74876035315615,628
brspeech,inner_search,6,ground_truth,1.1593166625059734,4.288614523907502,3.636056217125244,384
brspeech,inner_search,6,taco2griffinlim,2.5043539010121987,2.20345051959157,3.4971583025636996,256
brspeech,inner_search,6,taco2hifigan,2.0798342786587365,2.6721418738857774,3.423904746348461,484
brspeech,inner_search,6,taco2waveglow,0.661543088343187,3.8919715445216108,3.9176355748616984,164
brspeech,inner_search,6,taco_gst2waveglow,0.24140091832560343,4.152658334145179,4.299504604789229,26
brspeech,inner_search,6,vits,1.0989736854773096,3.3860175949373064,3.7487603541219325,628
brspeech,inner_search,7,ground_truth,1.1593169245881791,4.288614523907502,3.636056059783023,384
brspeech,inner_search,7,taco2griffinlim,2.504349198570123,2.20345051959157,3.4971567035904774,256
brspeech,inner_search,7,taco2hifigan,2.0798316593883053,2.6721418738857774,3.4239043877212416,484
brspeech,inner_search,7,taco2waveglow,0.6615430853943203,3.8919715445216108,3.9176355709352455,164
brspeech,inner_search,7,taco_gst2waveglow,0.24140091524302676,4.152658334145179,4.299504595713706,26
brspeech,inner_search,7,vits,1.0989736856869694,3.3860175949373064,3.748760354308149,628
brspeech,inner_search,8,ground_truth,1.1593171042947945,4.288614523907502,3.636055949510112,384
brspeech,inner_search,8,taco2griffinlim,2.5042977092487333,2.20345051959157,3.4971412470688326,256
brspeech,inner_search,8,taco2hifigan,2.0798365092229956,2.6721418738857774,3.423905586846178,484
brspeech,inner_search,8,taco2waveglow,0.6615430853943206,3.8919715445216108,3.9176355709352446,164
brspeech,inner_search,8,taco_gst2waveglow,0.24140091524302482,4.152658334145179,4.299504595713703,26
brspeech,inner_search,8,vits,1.0989736810991098,3.3860175949373064,3.7487603485833194,628
brspeech,inner_search,9,ground_truth,1.1593164704611265,4.288614523907502,3.6360563235857097,384
brspeech,inner_search,9,taco2griffinlim,2.504349198612172,2.20345051959157,3.4971567032624864,256
brspeech,inner_search,9,taco2hifigan,2.079829907176631,2.6721418738857774,3.42390367133075,484
brspeech,inner_search,9,taco2waveglow,0.6615430716396808,3.8919715445216108,3.9176358981013704,164
brspeech,inner_search,9,taco_gst2waveglow,0.24140364196320194,4.152658334145179,4.299508025003733,26
brspeech,inner_search,9,vits,1.0989736856493668,3.3860175949373064,3.7487603543056522,628
brspeech,inner_search,10,ground_truth,1.1593125329110783,4.288614523907502,3.636058791303314,384
brspeech,inner_search,10,taco2griffinlim,2.50353008132968,2.20345051959157,3.49690304845186,256
brspeech,inner_search,10,taco2hifigan,2.079833774317721,2.6721418738857774,3.4239049144354663,484
brspeech,inner_search,10,taco2waveglow,0.6615427523438636,3.8919715445216108,3.9176354569692418,164
brspeech,inner_search,10,taco_gst2waveglow,0.2414009117539432,4.152658334145179,4.299504282479275,26
brspeech,inner_search,10,vits,1.0989707771812363,3.3860175949373064,3.7487574544014155,628
brspeech,shapley,1,ground_truth,1.32352143926453,4.288614523907502,3.5507501047079866,384
brspeech,shapley,1,taco2griffinlim,2.34966293566195,2.20345051959157,3.3678359930947392,256
brspeech,shapley,1,taco2hifigan,1.6555964896020952,2.6721418738857774,3.3057317138148083,484
brspeech,shapley,1,taco2waveglow,0.8188754961653398,3.8919715445216108,4.120185897717543,164
brspeech,shapley,1,taco_gst2waveglow,0.7137714868878882,4.152658334145179,4.839184490267265,26
brspeech,shapley,1,vits,1.0431087515035797,3.3860175949373064,3.626024668430942,628
brspeech,shapley,2,ground_truth,1.1639316536264894,4.288614523907502,3.6394926567993777,384
brspeech,shapley,2,taco2griffinlim,1.481638257439752,2.20345051959157,3.0595846946449807,256
brspeech,shapley,2,taco2hifigan,2.1537704995720266,2.6721418738857774,3.4312658318475555,484
brspeech,shapley,2,taco2waveglow,0.7167050845439905,3.8919715445216108,3.9959536170152354,164
brspeech,shapley,2,taco_gst2waveglow,0.3405720243247844,4.152658334145179,4.455879097528137,26
brspeech,shapley,2,vits,1.1337438001850224,3.3860175949373064,3.7739273835936857,628
brspeech,shapley,3,ground_truth,1.1639316536264899,4.288614523907502,3.639492656799377,384
brspeech,shapley,3,taco2griffinlim,1.6120476503446215,2.20345051959157,3.1342374205735544,256
brspeech,shapley,3,taco2hifigan,2.153770499572032,2.6721418738857774,3.431265831847557,484
brspeech,shapley,3,taco2waveglow,0.7115132843539248,3.8919715445216108,3.9843390067046056,164
brspeech,shapley,3,taco_gst2waveglow,0.27077595318130665,4.152658334145179,4.377698613031841,26
brspeech,shapley,3,vits,1.1337438001850224,3.3860175949373064,3.7739273835936857,628
brspeech,shapley,4,ground_truth,1.1639316536264899,4.288614523907502,3.639492656799377,384
brspeech,shapley,4,taco2griffinlim,1.768433548216594,2.20345051959157,3.2216074036847133,256
brspeech,shapley,4,taco2hifigan,1.9852203463610054,2.6721418738857774,3.3885108100326113,484
brspeech,shapley,4,taco2waveglow,0.6764181525146294,3.8919715445216108,3.9243970636832417,164
brspeech,shapley,4,taco_gst2waveglow,0.25827433195597915,4.152658334145179,4.32225646420101,26
brspeech,shapley,4,vits,1.1014328348141853,3.3860175949373064,3.742887744688454,628
brspeech,shapley,5,ground_truth,1.1639316536264894,4.288614523907502,3.6394926567993777,384
brspeech,shapley,5,taco2griffinlim,1.7684441976226646,2.20345051959157,3.2216121541903027,256
brspeech,shapley,5,taco2hifigan,1.985233987079714,2.6721418738857774,3.3885142826108057,484
brspeech,shapley,5,taco2waveglow,0.6764186597322834,3.8919715445216108,3.924409846897535,164
brspeech,shapley,5,taco_gst2waveglow,0.25826113594551026,4.152658334145179,4.322303251011646,26
brspeech,shapley,5,vits,1.098973675623319,3.3860175949373064,3.748760345296424,628
brspeech,shapley,6,ground_truth,1.1577809318196082,4.288614523907502,3.6415384697636095,384
brspeech,shapley,6,taco2griffinlim,2.6263285273980945,2.20345051959157,3.5226042818571583,256
brspeech,shapley,6,taco2hifigan,1.8841023470113694,2.6721418738857774,3.3628795117783548,484
brspeech,shapley,6,taco2waveglow,0.6764187318126004,3.8919715445216108,3.9244106538117425,164
brspeech,shapley,6,taco_gst2waveglow,0.2582646166702791,4.152658334145179,4.322308208769739,26
brspeech,shapley,6,vits,1.0989734784961858,3.3860175949373064,3.7487599129529237,628
brspeech,shapley,7,ground_truth,1.159318389231089,4.288614523907502,3.636054942210331,384
brspeech,shapley,7,taco2griffinlim,2.626277501428998,2.20345051959157,3.522589318208364,256
brspeech,shapley,7,taco2hifigan,1.8840960328223877,2.6721418738857774,3.3628791617797615,484
brspeech,shapley,7,taco2waveglow,0.6615430597978597,3.8919715445216108,3.917635715728964,164
brspeech,shapley,7,taco_gst2waveglow,0.24140193165553658,4.152658334145179,4.29950602317859,26
brspeech,shapley,7,vits,1.0989729315539003,3.3860175949373064,3.7487595749664235,628
brspeech,shapley,8,ground_truth,1.159317848477542,4.288614523907502,3.636055685514527,384
brspeech,shapley,8,taco2griffinlim,2.5251361261440985,2.20345051959157,3.4981056553929664,256
brspeech,shapley,8,taco2hifigan,1.9187566356182943,2.6721418738857774,3.365078337151575,484
brspeech,shapley,8,taco2waveglow,0.6615428050269565,3.8919715445216108,3.9176355855705935,164
brspeech,shapley,8,taco_gst2waveglow,0.24140100594581737,4.152658334145179,4.29950452543532,26
brspeech,shapley,8,vits,1.0989735051778324,3.3860175949373064,3.748759826568998,628
brspeech,shapley,9,ground_truth,1.159316058086527,4.288614523907502,3.6360564992504756,384
brspeech,shapley,9,taco2griffinlim,2.5028865078804703,2.20345051959157,3.4967041075975662,256
brspeech,shapley,9,taco2hifigan,2.0798496656187146,2.6721418738857774,3.423908021517174,484
brspeech,shapley,9,taco2waveglow,0.6615430716396808,3.8919715445216108,3.9176358981013704,164
brspeech,shapley,9,taco_gst2waveglow,0.24140364196320194,4.152658334145179,4.299508025003733,26
brspeech,shapley,9,vits,1.098973825479992,3.3860175949373064,3.7487603035374892,628
brspeech,shapley,10,ground_truth,1.1593125329110783,4.288614523907502,3.636058791303314,384
brspeech,shapley,10,taco2griffinlim,2.50353008132968,2.20345051959157,3.49690304845186,256
brspeech,shapley,10,taco2hifigan,2.079833774317721,2.6721418738857774,3.4239049144354663,484
brspeech,shapley,10,taco2waveglow,0.6615427523438636,3.8919715445216108,3.9176354569692418,164
brspeech,shapley,10,taco_gst2waveglow,0.2414009117539432,4.152658334145179,4.299504282479275,26
brspeech,shapley,10,vits,1.0989707771812363,3.3860175949373064,3.7487574544014155,628
brspeech,singleton,1,ground_truth,1.32352143926453,4.288614523907502,3.5507501047079866,384
brspeech,singleton,1,taco2griffinlim,2.34966293566195,2.20345051959157,3.3678359930947392,256
brspeech,singleton,1,taco2hifigan,3.0101872591829744,2.6721418738857774,3.5466107230497865,484
brspeech,singleton,1,taco2waveglow,0.8188754961653398,3.8919715445216108,4.120185897717543,164
brspeech,singleton,1,taco_gst2waveglow,0.7137714868878882,4.152658334145179,4.839184490267265,26
brspeech,singleton,1,vits,1.0431087515035797,3.3860175949373064,3.626024668430942,628
brspeech,singleton,2,ground_truth,1.1639316536264894,4.288614523907502,3.6394926567993777,384
brspeech,singleton,2,taco2griffinlim,1.481638257439752,2.20345051959157,3.0595846946449807,256
brspeech,singleton,2,taco2hifigan,2.1537704995720266,2.6721418738857774,3.4312658318475555,484
brspeech,singleton,2,taco2waveglow,0.7887117656895645,3.8919715445216108,4.0830874623809805,164
brspeech,singleton,2,taco_gst2waveglow,0.4049645868379077,4.152658334145179,4.621427671982924,26
brspeech,singleton,2,vits,1.1337438001850224,3.3860175949373064,3.7739273835936857,628
brspeech,singleton,3,ground_truth,1.1639316536264899,4.288614523907502,3.639492656799377,384
brspeech,singleton,3,taco2griffinlim,1.7003189455615608,2.20345051959157,3.18305241930626,256
brspeech,singleton,3,taco2hifigan,2.153770499572032,2.6721418738857774,3.431265831847557,484
brspeech,singleton,3,taco2waveglow,0.7115132843539248,3.8919715445216108,3.9843390067046056,164
brspeech,singleton,3,taco_gst2waveglow,0.27077595318130665,4.152658334145179,4.377698613031841,26
brspeech,singleton,3,vits,1.1337438001850224,3.3860175949373064,3.7739273835936857,628
brspeech,singleton,4,ground_truth,1.1639316536264899,4.288614523907502,3.639492656799377,384
brspeech,singleton,4,taco2griffinlim,1.768433548216594,2.20345051959157,3.2216074036847133,256
brspeech,singleton,4,taco2hifigan,2.1537704995720426,2.6721418738857774,3.4312658318475586,484
brspeech,singleton,4,taco2waveglow,0.7115132843257642,3.8919715445216108,3.9843390066172972,164
brspeech,singleton,4,taco_gst2waveglow,0.27077595281927347,4.152658334145179,4.377698612529334,26
brspeech,singleton,4,vits,1.1337438001850224,3.3860175949373064,3.7739273835936857,628
brspeech,singleton,5,ground_truth,1.1639316536264894,4.288614523907502,3.6394926567993777,384
brspeech,singleton,5,taco2griffinlim,1.7684441976226646,2.20345051959157,3.2216121541903027,256
brspeech,singleton,5,taco2hifigan,1.985233987079714,2.6721418738857774,3.3885142826108057,484
brspeech,singleton,5,taco2waveglow,0.7115130367586743,3.8919715445216108,3.9843380647530853,164
brspeech,singleton,5,taco_gst2waveglow,0.27077538879244095,4.152658334145179,4.377696162201684,26
brspeech,singleton,5,vits,1.1014287175400117,3.3860175949373064,3.7428838843900025,628
brspeech,singleton,6,ground_truth,1.1577809318196082,4.288614523907502,3.6415384697636095,384
brspeech,singleton,6,taco2griffinlim,1.7684137955183994,2.20345051959157,3.221598127578304,256
brspeech,singleton,6,taco2hifigan,1.9852172913711241,2.6721418738857774,3.388509960260624,484
brspeech,singleton,6,taco2waveglow,0.6764187318126004,3.8919715445216108,3.9244106538117425,164
brspeech,singleton,6,taco_gst2waveglow,0.2582646166702791,4.152658334145179,4.322308208769739,26
brspeech,singleton,6,vits,1.0989734784961858,3.3860175949373064,3.7487599129529237,628
brspeech,singleton,7,ground_truth,1.159318389231089,4.288614523907502,3.636054942210331,384
brspeech,singleton,7,taco2griffinlim,2.626277501428998,2.20345051959157,3.522589318208364,256
brspeech,singleton,7,taco2hifigan,1.8840960328223877,2.6721418738857774,3.3628791617797615,484
brspeech,singleton,7,taco2waveglow,0.6615430597978597,3.8919715445216108,3.917635715728964,164
brspeech,singleton,7,taco_gst2waveglow,0.24140193165553658,4.152658334145179,4.29950602317859,26
brspeech,singleton,7,vits,1.0989729315539003,3.3860175949373064,3.7487595749664235,628
brspeech,singleton,8,ground_truth,1.159317848477542,4.288614523907502,3.636055685514527,384
brspeech,singleton,8,taco2griffinlim,2.5251361261440985,2.20345051959157,3.4981056553929664,256
brspeech,singleton,8,taco2hifigan,1.9187566356182943,2.6721418738857774,3.365078337151575,484
brspeech,singleton,8,taco2waveglow,0.6615428050269565,3.8919715445216108,3.9176355855705935,164
brspeech,singleton,8,taco_gst2waveglow,0.24140100594581737,4.152658334145179,4.29950452543532,26
brspeech,singleton,8,vits,1.0989735051778324,3.3860175949373064,3.748759826568998,628
brspeech,singleton,9,ground_truth,1.159316058086527,4.288614523907502,3.6360564992504756,384
brspeech,singleton,9,taco2griffinlim,2.5028865078804703,2.20345051959157,3.4967041075975662,256
brspeech,singleton,9,taco2hifigan,2.0798496656187146,2.6721418738857774,3.423908021517174,484
brspeech,singleton,9,taco2waveglow,0.6615430716396808,3.8919715445216108,3.9176358981013704,164
brspeech,singleton,9,taco_gst2waveglow,0.24140364196320194,4.152658334145179,4.299508025003733,26
brspeech,singleton,9,vits,1.098973825479992,3.3860175949373064,3.7487603035374892,628
brspeech,singleton,10,ground_truth,1.1593125329110783,4.288614523907502,3.636058791303314,384
brspeech,singleton,10,taco2griffinlim,2.50353008132968,2.20345051959157,3.49690304845186,256
brspeech,singleton,10,taco2hifigan,2.079833774317721,2.6721418738857774,3.4239049144354663,484
brspeech,singleton,10,taco2waveglow,0.6615427523438636,3.8919715445216108,3.9176354569692418,164
brspeech,singleton,10,taco_gst2waveglow,0.2414009117539432,4.152658334145179,4.299504282479275,26
brspeech,singleton,10,vits,1.0989707771812363,3.3860175949373064,3.7487574544014155,628
bvcc,gate,1,sys00691,0.31463875454484647,2.8666666666666667,2.860630034368618,30
bvcc,gate,1,sys00991,0.40807221249768083,3.3461538461538463,3.022751831876104,26
bvcc,gate,1,sys02819,0.24401531384377442,2.6964285714285716,2.855551472232069,28
bvcc,gate,1,sys02a43,0.2658581251041181,2.689655172413793,2.859243707019434,29
bvcc,gate,1,sys049d2,0.20750444743121707,3.336206896551724,3.167211314991895,29
bvcc,gate,1,sys05205,0.3766739241602891,2.66796875,2.3442086122985257,32
bvcc,gate,1,sys08595,0.24577336761278382,2.6066176470588234,2.780601396909426,34
bvcc,gate,1,sys0b2c1,0.32419852384881426,3.254032258064516,3.3173967471856654,31
bvcc,gate,1,sys0b3ef,0.3106204387551164,3.5528846153846154,3.465314135546876,26
bvcc,gate,1,sys0ca9f,0.3195867827505614,2.78125,2.9232893160383426,32
bvcc,gate,1,sys0ce8e,0.5171515339222302,3.988970588235294,3.427808161366727,34
bvcc,gate,1,sys0e098,0.3924331263501615,2.3703703703703702,2.6292054423972693,27
bvcc,gate,1,sys0eb39,0.38323334891679245,3.1971153846153846,3.3977172531760607,26
bvcc,gate,1,sys0fb10,0.4535730631680385,3.9609375,3.522129408147508,32
bvcc,gate,1,sys0fb9c,0.4323773351901335,2.5848214285714284,2.906646755303322,28
bvcc,gate,1,sys10495,0.17903068109506812,2.0905172413793105,2.054805055182401,29
bvcc,gate,1,sys10a86,0.2618275713983732,4.083333333333333,4.003207657697749,27
bvcc,gate,1,sys16354,0.3201590340135071,3.913793103448276,3.9213309372944654,29
bvcc,gate,1,sys174d8,0.22687528425281087,2.13671875,2.5116654295753054,32
bvcc,gate,1,sys19236,0.38014880756996505,2.11328125,2.5356855272774763,32
bvcc,gate,1,sys1aa9c,0.3319502619950242,2.5984848484848486,2.1715539088932942,33
bvcc,gate,1,sys1e139,0.2584132705454745,2.007575757575758,2.02461777292838,33
bvcc,gate,1,sys1f57a,0.5819622930670917,3.345833333333333,2.83093579917488,30
bvcc,gate,1,sys20bf9,0.5363557118596026,2.5,3.1241983615694733,34
bvcc,gate,1,sys20cc3,0.3772972514607488,3.087121212121212,3.0482571156794425,33
bvcc,gate,1,sys22c53,0.26841513225940605,3.860294117647059,3.527070384237745,34
bvcc,gate,1,sys24ed5,0.3540423187290017,2.475806451612903,2.1642978675397715,31
bvcc,gate,1,sys25816,0.2544894621934883,2.4375,2.2055924810622116,32
bvcc,gate,1,sys263f8,0.25550823320361143,3.4663461538461537,3.21483999475195,26
bvcc,gate,1,sys2863f,0.9802254565757595,1.356060606060606,2.239430923392764,33
bvcc,gate,1,sys29328,0.2744468694585049,1.9,1.923771656434838,15
bvcc,gate,1,sys294a1,0.1677280914042757,3.0948275862068964,3.1255634065984044,29
bvcc,gate,1,sys29eee,0.25256269707335,2.7723214285714284,2.803941335774114,28
bvcc,gate,1,sys2a001,0.10843266595427006,4.165441176470588,4.152949214101693,34
bvcc,gate,1,sys2a489,0.45959780609352524,2.4094827586206895,2.8658505280365514,29
bvcc,gate,1,sys2c90c,0.29743032538604486,3.6136363636363638,3.6729570729917658,33
bvcc,gate,1,sys2e1cb,0.19780226703547074,3.1336206896551726,3.2707243106480735,29
bvcc,gate,1,sys2fed0,0.5223688924699269,2.287037037037037,2.8705617256219345,27
bvcc,gate,1,sys330d3,0.31542906978356344,3.5288461538461537,3.1941792146481984,26
bvcc,gate,1,sys35c79,0.27917330297867177,2.2416666666666667,2.025861059982249,15
bvcc,gate,1,sys36d71,0.20689913996763004,2.0,2.018642717825033,18
bvcc,gate,1,sys372fe,0.24080295526582815,2.3916666666666666,2.4480115167898235,15
bvcc,gate,1,sys38b22,0.499339459773027,1.725,2.2111279009124414,30
bvcc,gate,1,sys38cf4,0.37087532269805457,4.235,3.761270081296106,25
bvcc,gate,1,sys3ad60,0.5072549270983917,3.2196969696969697,2.701815206740801,33
bvcc,gate,1,sys3afc3,0.3499254240095986,2.975,3.0960228488791306,30
bvcc,gate,1,sys3d8c6,0.3353587489330788,3.782258064516129,3.4457164072516,31
bvcc,gate,1,sys3dea1,0.37689911208788374,2.721774193548387,2.9670068472182027,31
bvcc,gate,1,sys4017d,0.3757966655288152,3.691666666666667,3.8402134008046707,15
bvcc,gate,1,sys41cc1,0.22156631415877415,3.565,3.5835299472892177,25
bvcc,gate,1,sys41dae,0.27637022342745354,2.6120689655172415,2.8124914512232766,29
bvcc,gate,1,sys429a3,0.6407027002795684,2.2901785714285716,2.8912889788019696,28
bvcc,gate,1,sys433f2,0.3160914294439467,3.6180555555555554,3.327433735520453,36
bvcc,gate,1,sys44ea4,0.39160456955923645,3.754166666666667,3.7836539626171746,30
bvcc,gate,1,sys46d3a,0.42886225403876316,1.9153225806451613,2.279520010875013,31
bvcc,gate,1,sys4800c,0.3261997825960607,2.00390625,2.4541764531264647,32
bvcc,gate,1,sys48dd4,0.37465665562009903,3.782142857142857,3.4312925652354465,35
bvcc,gate,1,sys4a150,0.18777315437746828,2.703125,2.633535754461984,32
bvcc,gate,1,sys4bafa,0.4299472497131518,2.408333333333333,2.909650228213231,30
bvcc,gate,1,sys4d7b2,0.6583332897444463,2.9482758620689653,3.4377318678951188,29
bvcc,gate,1,sys50848,0.13132878777153462,2.671875,2.480072962178223,16
bvcc,gate,1,sys50bf1,0.18931731627664158,1.5808823529411764,1.707681760794402,17
bvcc,gate,1,sys50c71,0.2705942216626024,2.1296296296296298,2.1360386709065535,27
bvcc,gate,1,sys520c6,0.23697203146694062,2.15,2.2288862326817522,15
bvcc,gate,1,sys53b38,0.23810382007376052,3.399193548387097,3.2753533591955057,31
bvcc,gate,1,sys541b0,0.2736331306310991,3.282258064516129,3.111721319851916,31
bvcc,gate,1,sys56eb0,0.37396791890408426,2.713709677419355,2.915435570792013,31
bvcc,gate,1,sys5e858,0.48091163684446775,2.492424242424242,3.0338186992004093,33
bvcc,gate,1,sys6171c,0.31879701483687417,3.4166666666666665,3.6133312821133767,30
bvcc,gate,1,sys61e08,0.202833943715691,2.8958333333333335,2.978589499889124,30
bvcc,gate,1,sys64e2f,0.637999625563858,4.023148148148148,3.384456565924808,27
bvcc,gate,1,sys64f06,0.28727013081020314,1.8598484848484849,1.8741264527783374,33
bvcc,gate,1,sys6629f,0.884298586714945,1.7824074074074074,2.6035532463106645,27
bvcc,gate,1,sys66a81,0.22991734504614073,1.2386363636363635,1.0333438373395325,33
bvcc,gate,1,sys67c8d,0.22762888375632975,2.683333333333333,2.6141003188251615,15
bvcc,gate,1,sys694ff,0.3373789265905232,2.970833333333333,2.6438392194268308,30
bvcc,gate,1,sys6b49f,0.4058270211603541,2.4655172413793105,2.918149648421037,29
bvcc,gate,1,sys6b9da,0.5341767383867082,2.7416666666666667,3.1122672945895364,30
bvcc,gate,1,sys72611,0.32631658057926366,3.185344827586207,3.014090071159658,29
bvcc,gate,1,sys732a7,0.26604892999979857,2.61,2.534107990790434,25
bvcc,gate,1,sys768cf,0.3057751723160094,3.441666666666667,3.450745823993359,30
bvcc,gate,1,sys77fa4,0.171060673007951,3.217741935483871,3.141667459884591,31
bvcc,gate,1,sys798be,0.17968010282355346,3.657258064516129,3.493148895971688,31
bvcc,gate,1,sys7ab3c,0.3151484471675953,3.2875,3.061490155324089,30
bvcc,gate,1,sys7b162,0.45332335824395154,2.681451612903226,2.9649766780993843,31
bvcc,gate,1,sys7c5fb,0.32462074952424824,1.971774193548387,2.089446133202577,31
bvcc,gate,1,sys8094c,0.1779745101343131,3.899193548387097,3.7225152407978395,31
bvcc,gate,1,sys83090,0.4817067334934267,3.5546875,3.0745986751307806,32
bvcc,gate,1,sys85ef8,0.3605079463978529,3.7,3.646719887322516,30
bvcc,gate,1,sys8a5ed,0.23992281131913173,3.390625,3.5477827400101987,24
bvcc,gate,1,sys8bd6f,0.2062987746750467,2.865740740740741,2.8515619193922777,27
bvcc,gate,1,sys8d3e2,0.1308363551588217,2.1979166666666665,2.1124830525719602,12
bvcc,gate,1,sys8e2bf,0.2623148475699469,2.6484375,2.8741486154624742,16
bvcc,gate,1,sys8e5c5,0.3228267171721599,1.8984375,1.594628557533358,32
bvcc,gate,1,sys8f532,0.15405040326566669,4.444444444444445,4.3790992028371925,27
bvcc,gate,1,sys92962,0.205836686611796,3.8660714285714284,3.636325252376877,14
bvcc,gate,1,sys9349e,0.30100350403736514,3.806451612903226,3.3937173906820695,31
bvcc,gate,1,sys9368a,0.27626058318866054,2.596774193548387,2.6699281847291565,31
bvcc,gate,1,sys945b8,0.16543395746801964,4.209821428571429,4.076600049303615,28
bvcc,gate,1,sys94e9f,0.29275819154827115,2.4615384615384617,2.6910273917599286,26
bvcc,gate,1,sys9525c,0.2882489809407688,1.4375,1.7372679729817906,14
bvcc,gate,1,sys9d400,0.37905117117652976,3.9741379310344827,3.5434934176912525,29
bvcc,gate,1,sys9dbae,0.19095710150101347,2.625,2.4628135563165348,16
bvcc,gate,1,sys9dd03,0.16668950708102526,4.396551724137931,4.315523868035968,29
bvcc,gate,1,sys9dead,0.36320422904769856,3.3068181818181817,3.3171405779945005,33
bvcc,gate,1,sys9decb,0.4515557201006174,2.4903846153846154,2.812742505523413,26
bvcc,gate,1,sys9e6de,0.29154256553623564,2.3275862068965516,2.6400686731352643,29
bvcc,gate,1,sys9efbf,0.21545502345341136,2.7455357142857144,2.733931402511487,28
bvcc,gate,1,sys9f4e0,0.4127907555159497,2.717741935483871,2.7717538394259256,31
bvcc,gate,1,sys9f572,0.871000150278791,1.5133928571428572,2.316617514739732,28
bvcc,gate,1,sysa0656,0.34262498706586364,1.8984375,2.2589543612424454,16
bvcc,gate,1,sysa1387,0.20567816989157064,4.452586206896552,4.312713038592249,29
bvcc,gate,1,sysa22c0,0.37936427246903837,3.7731481481481484,3.4264456689512794,27
bvcc,gate,1,sysa360c,0.12405319140701437,3.125,3.158570947267642,31
bvcc,gate,1,sysa6294,0.3807177357633149,3.7375,3.2510275184267585,30
bvcc,gate,1,sysa7a61,0.19362242737168736,1.842741935483871,1.9843034769018013,31
bvcc,gate,1,sysaa5ec,0.25051779060118745,3.4663461538461537,3.2314912002819303,26
bvcc,gate,1,sysac5dd,0.27151079009740314,3.7451923076923075,3.5239424806369297,26
bvcc,gate,1,sysacdf0,0.333055937806571,2.9154411764705883,2.911358092931685,34
bvcc,gate,1,sysb084d,0.24333748399929114,3.051470588235294,3.0391903867161285,34
bvcc,gate,1,sysb1913,0.2837345048433689,2.3392857142857144,2.2557565451797754,28
bvcc,gate,1,sysb25c6,0.30397326441182676,4.258333333333334,3.879769190296884,30
bvcc,gate,1,sysb2a4f,0.12867673666803975,2.306451612903226,2.345212673228074,31
bvcc,gate,1,sysb526f,0.21290326340959673,3.1375,3.196060042964757,30
bvcc,gate,1,sysb634f,0.4687443199954881,1.7241379310344827,2.287828680615845,29
bvcc,gate,1,sysb9f31,0.33787611322439726,2.992424242424242,3.089974860650203,33
bvcc,gate,1,sysba29c,0.4061366276769302,2.32421875,2.6321444352681675,32
bvcc,gate,1,sysbb552,0.49570061776591967,3.314516129032258,2.843007275932836,31
bvcc,gate,1,sysbc1c2,0.8268373113135359,2.3068181818181817,2.8797307247287773,33
bvcc,gate,1,sysbcae1,0.46501226439713933,2.9791666666666665,2.7967070650387558,30
bvcc,gate,1,sysbce79,0.25876262922181426,2.7916666666666665,2.91022179166019,18
bvcc,gate,1,sysbdba5,0.48754784453245076,3.8669354838709675,3.323406306051699,31
bvcc,gate,1,sysbe0ef,0.41595052304419666,3.1856060606060606,3.4578795860830915,33
bvcc,gate,1,sysc02df,0.21819636790092722,2.4833333333333334,2.303341407532965,15
bvcc,gate,1,sysc182e,0.18088279049273767,2.4134615384615383,2.301603217342387,26
bvcc,gate,1,sysc276f,0.168078641543202,2.004032258064516,2.044671136266984,31
bvcc,gate,1,sysc2927,0.11063654338918086,1.9301470588235294,1.9124837868016358,34
bvcc,gate,1,sysc382e,0.2339576231738503,1.4453125,1.1128871174163788,16
bvcc,gate,1,sysc84fa,0.2780355457757296,4.1022727272727275,3.9413332969104276,33
bvcc,gate,1,syscc473,0.2644832661382815,2.42578125,2.3848408488086625,32
bvcc,gate,1,sysccc28,0.26739583735537936,3.7241379310344827,3.740240991182057,29
bvcc,gate,1,syscfed8,0.23073110506466812,1.8541666666666667,1.5898941617837143,30
